Transaction_Index,Fraud_Probability,Prediction,Fraud_Risk_Rating_1_10,Actual_Label,Correct_Prediction
6979,0.002751678,Clean,10.0,Clean,True
4225,0.0027513653,Clean,10.0,Clean,True
3577,0.0027436255,Clean,10.0,Clean,True
2017,0.0027436074,Clean,10.0,Clean,True
4223,0.0027435762,Clean,10.0,Clean,True
512,0.0027410004,Clean,10.0,Clean,True
1970,0.0027401848,Clean,10.0,Clean,True
4278,0.0027098118,Clean,10.0,Clean,True
2234,0.0027058457,Clean,10.0,Clean,True
143,0.0027051524,Clean,10.0,Clean,True
1761,0.0026992362,Clean,10.0,Clean,True
3228,0.002680505,Clean,10.0,Clean,True
5290,0.0026766516,Clean,10.0,Clean,True
6396,0.002673034,Clean,10.0,Clean,True
6709,0.0026673311,Clean,10.0,Clean,True
271,0.0026666664,Clean,10.0,Clean,True
5178,0.0026593236,Clean,10.0,Clean,True
1167,0.002651711,Clean,10.0,Clean,True
4648,0.0026491447,Clean,10.0,Clean,True
2983,0.0026363854,Clean,10.0,Clean,True
2327,0.0026353889,Clean,10.0,Clean,True
628,0.0026337537,Clean,10.0,Clean,True
21,0.0026269285,Clean,10.0,Clean,True
6546,0.002615996,Clean,10.0,Clean,True
4496,0.0026118748,Clean,10.0,Clean,True
4569,0.0026109358,Clean,10.0,Clean,True
2935,0.002606653,Clean,10.0,Clean,True
6735,0.002605515,Clean,10.0,Clean,True
427,0.002592547,Clean,10.0,Clean,True
3255,0.0025889468,Clean,10.0,Clean,True
3069,0.0025833615,Clean,10.0,Clean,True
2971,0.0025811435,Clean,10.0,Clean,True
1785,0.002575216,Clean,10.0,Clean,True
849,0.002543717,Clean,10.0,Clean,True
514,0.0025428208,Clean,10.0,Clean,True
2737,0.0025321902,Clean,10.0,Clean,True
4408,0.0025305636,Clean,10.0,Clean,True
2872,0.0025262523,Clean,10.0,Clean,True
7513,0.0025241973,Clean,10.0,Clean,True
3302,0.0025222856,Clean,10.0,Clean,True
716,0.0025069413,Clean,10.0,Clean,True
117,0.0024932958,Clean,10.0,Clean,True
3212,0.0024863654,Clean,10.0,Clean,True
7365,0.0024843544,Clean,10.0,Clean,True
7624,0.002472762,Clean,10.0,Clean,True
4130,0.0024654323,Clean,10.0,Clean,True
6762,0.0024641145,Clean,10.0,Clean,True
3923,0.0024603948,Clean,10.0,Clean,True
3508,0.0024586082,Clean,10.0,Clean,True
2786,0.0024554036,Clean,10.0,Clean,True
7257,0.0024445492,Clean,10.0,Clean,True
2421,0.002442828,Clean,10.0,Clean,True
5287,0.0024411564,Clean,10.0,Clean,True
241,0.0024399792,Clean,10.0,Clean,True
2084,0.002439566,Clean,10.0,Clean,True
7344,0.0024373643,Clean,10.0,Clean,True
1118,0.0024355683,Clean,10.0,Clean,True
6158,0.0024296446,Clean,10.0,Clean,True
232,0.0024241991,Clean,10.0,Clean,True
7542,0.0024124505,Clean,10.0,Clean,True
4495,0.002407196,Clean,10.0,Clean,True
2736,0.0024065925,Clean,10.0,Clean,True
2322,0.0024046677,Clean,10.0,Clean,True
5585,0.0023993922,Clean,10.0,Clean,True
385,0.002392382,Clean,10.0,Clean,True
306,0.0023881383,Clean,10.0,Clean,True
3421,0.0023727245,Clean,10.0,Clean,True
1369,0.002372069,Clean,10.0,Clean,True
1008,0.0023712092,Clean,10.0,Clean,True
3818,0.002366884,Clean,10.0,Clean,True
901,0.0023540962,Clean,10.0,Clean,True
7470,0.0023518933,Clean,10.0,Clean,True
6423,0.0023404765,Clean,10.0,Clean,True
5109,0.0023373966,Clean,10.0,Clean,True
7404,0.0023351882,Clean,10.0,Clean,True
6313,0.002333215,Clean,10.0,Clean,True
6863,0.0023318466,Clean,10.0,Clean,True
2838,0.0023314906,Clean,10.0,Clean,True
2491,0.002328777,Clean,10.0,Clean,True
956,0.0023256075,Clean,10.0,Clean,True
4415,0.002311865,Clean,10.0,Clean,True
4117,0.0023077498,Clean,10.0,Clean,True
7173,0.0023037372,Clean,10.0,Clean,True
2335,0.002301299,Clean,10.0,Clean,True
5161,0.002293159,Clean,10.0,Clean,True
316,0.0022869818,Clean,10.0,Clean,True
1243,0.0022826707,Clean,10.0,Clean,True
3775,0.0022647982,Clean,10.0,Clean,True
201,0.0022631795,Clean,10.0,Clean,True
6725,0.0022630803,Clean,10.0,Clean,True
3735,0.00226074,Clean,10.0,Clean,True
1245,0.0022602633,Clean,10.0,Clean,True
1949,0.0022520593,Clean,10.0,Clean,True
574,0.002248734,Clean,10.0,Clean,True
2719,0.0022361437,Clean,10.0,Clean,True
571,0.002232985,Clean,10.0,Clean,True
3466,0.0022225026,Clean,10.0,Clean,True
7301,0.0022209235,Clean,10.0,Clean,True
797,0.0022059933,Clean,10.0,Clean,True
5917,0.0022036112,Clean,10.0,Clean,True
7635,0.0022027998,Clean,10.0,Clean,True
2848,0.0022020263,Clean,10.0,Clean,True
5311,0.0021915024,Clean,10.0,Clean,True
4485,0.0021892628,Clean,10.0,Clean,True
6196,0.002171624,Clean,10.0,Clean,True
213,0.0021715343,Clean,10.0,Clean,True
364,0.0021651252,Clean,10.0,Clean,True
4106,0.0021589336,Clean,10.0,Clean,True
3530,0.0021431984,Clean,10.0,Clean,True
6317,0.002115642,Clean,10.0,Clean,True
3037,0.0021082077,Clean,10.0,Clean,True
2735,0.002106503,Clean,10.0,Clean,True
2056,0.0021054358,Clean,10.0,Clean,True
1863,0.0021045392,Clean,10.0,Clean,True
5248,0.0020997499,Clean,10.0,Clean,True
1021,0.0020979554,Clean,10.0,Clean,True
3300,0.0020959915,Clean,10.0,Clean,True
3067,0.0020923375,Clean,10.0,Clean,True
1364,0.002089507,Clean,10.0,Clean,True
5116,0.0020876525,Clean,10.0,Clean,True
6690,0.00208434,Clean,10.0,Clean,True
6660,0.00208434,Clean,10.0,Clean,True
6376,0.002072061,Clean,10.0,Clean,True
2938,0.002065193,Clean,10.0,Clean,True
5104,0.0020568545,Clean,10.0,Clean,True
2381,0.0020566052,Clean,10.0,Clean,True
2853,0.0020527206,Clean,10.0,Clean,True
1136,0.002046685,Clean,10.0,Clean,True
7111,0.0020440842,Clean,10.0,Clean,True
4090,0.0020430572,Clean,10.0,Clean,True
3354,0.0020405913,Clean,10.0,Clean,True
1901,0.0020352693,Clean,10.0,Clean,True
4904,0.0020335093,Clean,10.0,Clean,True
2151,0.0020334201,Clean,10.0,Clean,True
338,0.0020307852,Clean,10.0,Clean,True
2871,0.0020303463,Clean,10.0,Clean,True
6713,0.002030072,Clean,10.0,Clean,True
5951,0.002023246,Clean,10.0,Clean,True
7356,0.002010167,Clean,10.0,Clean,True
7166,0.0020073405,Clean,10.0,Clean,True
2485,0.002006161,Clean,10.0,Clean,True
1460,0.0020050835,Clean,10.0,Clean,True
3983,0.0020032865,Clean,10.0,Clean,True
1301,0.002003016,Clean,10.0,Clean,True
4533,0.0019898186,Clean,10.0,Clean,True
2253,0.0019887309,Clean,10.0,Clean,True
7099,0.0019839618,Clean,10.0,Clean,True
4356,0.0019739368,Clean,10.0,Clean,True
4023,0.0019689726,Clean,10.0,Clean,True
6205,0.0019519876,Clean,10.0,Clean,True
1445,0.0019475326,Clean,10.0,Clean,True
5854,0.0019448114,Clean,10.0,Clean,True
2616,0.0019201831,Clean,10.0,Clean,True
6925,0.0019169041,Clean,10.0,Clean,True
2198,0.0019143461,Clean,10.0,Clean,True
1704,0.0019070384,Clean,10.0,Clean,True
2720,0.001906641,Clean,10.0,Clean,True
2599,0.0019008449,Clean,10.0,Clean,True
3117,0.0018963171,Clean,10.0,Clean,True
7644,0.0018962963,Clean,10.0,Clean,True
7064,0.0018933031,Clean,10.0,Clean,True
5297,0.0018905587,Clean,10.0,Clean,True
6214,0.0018855437,Clean,10.0,Clean,True
2255,0.0018830255,Clean,10.0,Clean,True
5991,0.0018795533,Clean,10.0,Clean,True
732,0.0018758283,Clean,10.0,Clean,True
2061,0.0018742185,Clean,10.0,Clean,True
1169,0.0018725395,Clean,10.0,Clean,True
7599,0.0018688793,Clean,10.0,Clean,True
7005,0.0018674897,Clean,10.0,Clean,True
5578,0.0018599745,Clean,10.0,Clean,True
3665,0.0018577697,Clean,10.0,Clean,True
6283,0.0018516091,Clean,10.0,Clean,True
2693,0.001849408,Clean,10.0,Clean,True
4592,0.0018461321,Clean,10.0,Clean,True
2156,0.0018453108,Clean,10.0,Clean,True
2200,0.0018403331,Clean,10.0,Clean,True
3675,0.0018309708,Clean,10.0,Clean,True
3714,0.0018309025,Clean,10.0,Clean,True
1254,0.0018272992,Clean,10.0,Clean,True
5892,0.0018229262,Clean,10.0,Clean,True
6170,0.001817682,Clean,10.0,Clean,True
4931,0.001816899,Clean,10.0,Clean,True
6834,0.001816899,Clean,10.0,Clean,True
6506,0.001816899,Clean,10.0,Clean,True
4136,0.0018105996,Clean,10.0,Clean,True
1762,0.001807345,Clean,10.0,Clean,True
4843,0.0018050873,Clean,10.0,Clean,True
1664,0.0018045617,Clean,10.0,Clean,True
770,0.0018045591,Clean,10.0,Clean,True
1794,0.0017939985,Clean,10.0,Clean,True
6949,0.0017932116,Clean,10.0,Clean,True
4451,0.0017870144,Clean,10.0,Clean,True
4598,0.001784055,Clean,10.0,Clean,True
4551,0.001784055,Clean,10.0,Clean,True
2205,0.001783414,Clean,10.0,Clean,True
4133,0.0017792501,Clean,10.0,Clean,True
1521,0.0017773058,Clean,10.0,Clean,True
6667,0.0017766528,Clean,10.0,Clean,True
5625,0.0017766528,Clean,10.0,Clean,True
5468,0.0017766528,Clean,10.0,Clean,True
3595,0.0017717396,Clean,10.0,Clean,True
4957,0.0017676876,Clean,10.0,Clean,True
2300,0.0017658906,Clean,10.0,Clean,True
6639,0.0017626112,Clean,10.0,Clean,True
6255,0.0017613916,Clean,10.0,Clean,True
4403,0.0017577911,Clean,10.0,Clean,True
4029,0.0017487162,Clean,10.0,Clean,True
7580,0.0017438709,Clean,10.0,Clean,True
4413,0.0017432725,Clean,10.0,Clean,True
186,0.001737533,Clean,10.0,Clean,True
4345,0.0017320185,Clean,10.0,Clean,True
824,0.0017235162,Clean,10.0,Clean,True
130,0.0017196661,Clean,10.0,Clean,True
6348,0.0017190335,Clean,10.0,Clean,True
7554,0.0017157153,Clean,10.0,Clean,True
6233,0.0017131787,Clean,10.0,Clean,True
6545,0.0017123804,Clean,10.0,Clean,True
3108,0.0017051606,Clean,10.0,Clean,True
1607,0.0016992366,Clean,10.0,Clean,True
4238,0.0016975196,Clean,10.0,Clean,True
6997,0.0016975196,Clean,10.0,Clean,True
6304,0.0016909376,Clean,10.0,Clean,True
5847,0.0016896012,Clean,10.0,Clean,True
7594,0.0016813187,Clean,10.0,Clean,True
3385,0.0016645279,Clean,10.0,Clean,True
5630,0.0016642514,Clean,10.0,Clean,True
502,0.0016612135,Clean,10.0,Clean,True
4811,0.0016596516,Clean,10.0,Clean,True
7581,0.0016562467,Clean,10.0,Clean,True
6541,0.0016515676,Clean,10.0,Clean,True
4721,0.001645303,Clean,10.0,Clean,True
7476,0.0016295501,Clean,10.0,Clean,True
6491,0.0016260319,Clean,10.0,Clean,True
2508,0.0016211045,Clean,10.0,Clean,True
1342,0.001615622,Clean,10.0,Clean,True
2043,0.0016121876,Clean,10.0,Clean,True
4540,0.001611085,Clean,10.0,Clean,True
3446,0.0016110758,Clean,10.0,Clean,True
5032,0.0016093457,Clean,10.0,Clean,True
2324,0.0016083675,Clean,10.0,Clean,True
6451,0.001608183,Clean,10.0,Clean,True
3452,0.0016063023,Clean,10.0,Clean,True
2914,0.0016027275,Clean,10.0,Clean,True
4821,0.0015970956,Clean,10.0,Clean,True
2074,0.001593337,Clean,10.0,Clean,True
4978,0.0015895716,Clean,10.0,Clean,True
1750,0.0015837824,Clean,10.0,Clean,True
5289,0.0015812705,Clean,10.0,Clean,True
1191,0.001581059,Clean,10.0,Clean,True
5645,0.0015735226,Clean,10.0,Clean,True
7417,0.0015717011,Clean,10.0,Clean,True
2150,0.0015712132,Clean,10.0,Clean,True
5853,0.0015633814,Clean,10.0,Clean,True
1120,0.0015543544,Clean,10.0,Clean,True
2048,0.0015526296,Clean,10.0,Clean,True
704,0.0015411547,Clean,10.0,Clean,True
3533,0.0015279127,Clean,10.0,Clean,True
3579,0.0015221701,Clean,10.0,Clean,True
2012,0.001520767,Clean,10.0,Clean,True
4873,0.001517927,Clean,10.0,Clean,True
2116,0.0015142953,Clean,10.0,Clean,True
635,0.0015113372,Clean,10.0,Clean,True
158,0.0015095674,Clean,10.0,Clean,True
6986,0.0014975936,Clean,10.0,Clean,True
4115,0.0014969968,Clean,10.0,Clean,True
3205,0.0014924812,Clean,10.0,Clean,True
5392,0.0014799492,Clean,10.0,Clean,True
5536,0.0014798752,Clean,10.0,Clean,True
2800,0.0014754933,Clean,10.0,Clean,True
1202,0.0014750311,Clean,10.0,Clean,True
395,0.001469438,Clean,10.0,Clean,True
4799,0.001468249,Clean,10.0,Clean,True
2745,0.0014656836,Clean,10.0,Clean,True
5258,0.0014540394,Clean,10.0,Clean,True
4226,0.001452739,Clean,10.0,Clean,True
5215,0.0014498022,Clean,10.0,Clean,True
1015,0.0014405848,Clean,10.0,Clean,True
7045,0.001437572,Clean,10.0,Clean,True
6674,0.0014364859,Clean,10.0,Clean,True
5734,0.001435969,Clean,10.0,Clean,True
6694,0.001435969,Clean,10.0,Clean,True
774,0.0014323824,Clean,10.0,Clean,True
5264,0.0014311594,Clean,10.0,Clean,True
3391,0.0014198445,Clean,10.0,Clean,True
6448,0.0014133158,Clean,10.0,Clean,True
4079,0.001410769,Clean,10.0,Clean,True
3004,0.001406671,Clean,10.0,Clean,True
7583,0.0014050925,Clean,10.0,Clean,True
968,0.0014025411,Clean,10.0,Clean,True
1050,0.0014021697,Clean,10.0,Clean,True
5941,0.0013926896,Clean,10.0,Clean,True
1525,0.00138496,Clean,10.0,Clean,True
5600,0.0013733336,Clean,10.0,Clean,True
608,0.0013710473,Clean,10.0,Clean,True
1012,0.0013641027,Clean,10.0,Clean,True
5975,0.0013578371,Clean,10.0,Clean,True
5851,0.0013521384,Clean,10.0,Clean,True
4969,0.0013498514,Clean,10.0,Clean,True
2739,0.0013427787,Clean,10.0,Clean,True
2504,0.0013415783,Clean,10.0,Clean,True
750,0.0013386747,Clean,10.0,Clean,True
2169,0.0013351039,Clean,10.0,Clean,True
2752,0.0013326196,Clean,10.0,Clean,True
675,0.0013260766,Clean,10.0,Clean,True
4654,0.0013203117,Clean,10.0,Clean,True
34,0.0013168361,Clean,10.0,Clean,True
6888,0.0013100479,Clean,10.0,Clean,True
699,0.0013032673,Clean,10.0,Clean,True
918,0.0013019292,Clean,10.0,Clean,True
606,0.0012988899,Clean,10.0,Clean,True
3702,0.0012971343,Clean,10.0,Clean,True
5745,0.0012971343,Clean,10.0,Clean,True
6832,0.0012971343,Clean,10.0,Clean,True
3581,0.0012868777,Clean,10.0,Clean,True
5592,0.0012868777,Clean,10.0,Clean,True
5739,0.0012867919,Clean,10.0,Clean,True
4027,0.0012791429,Clean,10.0,Clean,True
1435,0.0012782685,Clean,10.0,Clean,True
4455,0.0012760941,Clean,10.0,Clean,True
7245,0.0012741995,Clean,10.0,Clean,True
5139,0.0012662128,Clean,10.0,Clean,True
4579,0.0012652501,Clean,10.0,Clean,True
3359,0.001263137,Clean,10.0,Clean,True
1796,0.001262944,Clean,10.0,Clean,True
3219,0.0012515743,Clean,10.0,Clean,True
1387,0.001243792,Clean,10.0,Clean,True
5420,0.0012411192,Clean,10.0,Clean,True
1290,0.0012383313,Clean,10.0,Clean,True
2695,0.0012357061,Clean,10.0,Clean,True
2060,0.001233932,Clean,10.0,Clean,True
2679,0.0012310939,Clean,10.0,Clean,True
2129,0.0012223708,Clean,10.0,Clean,True
1920,0.0012203604,Clean,10.0,Clean,True
6327,0.0012201854,Clean,10.0,Clean,True
2152,0.0012184666,Clean,10.0,Clean,True
4255,0.0012171199,Clean,10.0,Clean,True
2593,0.001216275,Clean,10.0,Clean,True
6948,0.0012023464,Clean,10.0,Clean,True
7307,0.0011921473,Clean,10.0,Clean,True
5616,0.0011862738,Clean,10.0,Clean,True
7243,0.0011745744,Clean,10.0,Clean,True
5387,0.0011742965,Clean,10.0,Clean,True
2082,0.0011734443,Clean,10.0,Clean,True
2064,0.0011732068,Clean,10.0,Clean,True
3772,0.0011712561,Clean,10.0,Clean,True
1841,0.0011700435,Clean,10.0,Clean,True
3486,0.00116556,Clean,10.0,Clean,True
1547,0.0011638054,Clean,10.0,Clean,True
4835,0.0011525786,Clean,10.0,Clean,True
4910,0.0011504994,Clean,10.0,Clean,True
3902,0.0011425322,Clean,10.0,Clean,True
5056,0.0011394254,Clean,10.0,Clean,True
6363,0.0011377166,Clean,10.0,Clean,True
3741,0.0011341803,Clean,10.0,Clean,True
3417,0.0011311022,Clean,10.0,Clean,True
3521,0.0011290094,Clean,10.0,Clean,True
6792,0.0011187936,Clean,10.0,Clean,True
3847,0.0011144738,Clean,10.0,Clean,True
4642,0.0011097905,Clean,10.0,Clean,True
4033,0.0011056904,Clean,10.0,Clean,True
5619,0.001102743,Clean,10.0,Clean,True
4702,0.0011006482,Clean,10.0,Clean,True
3974,0.0010994268,Clean,10.0,Clean,True
7584,0.0010929753,Clean,10.0,Clean,True
1693,0.0010907011,Clean,10.0,Clean,True
5052,0.0010907011,Clean,10.0,Clean,True
3020,0.0010838783,Clean,10.0,Clean,True
7593,0.0010612255,Clean,10.0,Clean,True
2040,0.0010557455,Clean,10.0,Clean,True
3823,0.00104632,Clean,10.0,Clean,True
5586,0.0010457509,Clean,10.0,Clean,True
6731,0.00104347,Clean,10.0,Clean,True
7106,0.001039513,Clean,10.0,Clean,True
5197,0.0010372358,Clean,10.0,Clean,True
3099,0.0010335093,Clean,10.0,Clean,True
6614,0.0010256036,Clean,10.0,Clean,True
3436,0.0010187061,Clean,10.0,Clean,True
6791,0.0010152144,Clean,10.0,Clean,True
2541,0.0010151642,Clean,10.0,Clean,True
6693,0.0010103057,Clean,10.0,Clean,True
7392,0.0010075595,Clean,10.0,Clean,True
6874,0.0009977701,Clean,10.0,Clean,True
7354,0.0009904286,Clean,10.0,Clean,True
4116,0.0009837216,Clean,10.0,Clean,True
5415,0.0009819069,Clean,10.0,Clean,True
4670,0.00097449584,Clean,10.0,Clean,True
5754,0.00097449584,Clean,10.0,Clean,True
2777,0.0009696919,Clean,10.0,Clean,True
4544,0.00096960505,Clean,10.0,Clean,True
3111,0.0009636213,Clean,10.0,Clean,True
6057,0.00096327707,Clean,10.0,Clean,True
7650,0.0009607217,Clean,10.0,Clean,True
5949,0.0009567779,Clean,10.0,Clean,True
6489,0.00094742264,Clean,10.0,Clean,True
5323,0.0009458799,Clean,10.0,Clean,True
7510,0.0009337216,Clean,10.0,Clean,True
4946,0.0009279887,Clean,10.0,Clean,True
3241,0.0009232493,Clean,10.0,Clean,True
5971,0.00092286797,Clean,10.0,Clean,True
6839,0.0009178223,Clean,10.0,Clean,True
3507,0.0009163521,Clean,10.0,Clean,True
357,0.0009098467,Clean,10.0,Clean,True
6833,0.00090393715,Clean,10.0,Clean,True
5122,0.00090271543,Clean,10.0,Clean,True
3054,0.0008968432,Clean,10.0,Clean,True
6724,0.0008963781,Clean,10.0,Clean,True
2524,0.0008942879,Clean,10.0,Clean,True
7444,0.0008935937,Clean,10.0,Clean,True
2553,0.0008913335,Clean,10.0,Clean,True
753,0.0008890493,Clean,10.0,Clean,True
394,0.0008885315,Clean,10.0,Clean,True
7056,0.0008866121,Clean,10.0,Clean,True
285,0.00088549475,Clean,10.0,Clean,True
3170,0.0008803688,Clean,10.0,Clean,True
4720,0.0008787563,Clean,10.0,Clean,True
137,0.00087751506,Clean,10.0,Clean,True
5098,0.0008766367,Clean,10.0,Clean,True
1597,0.0008722316,Clean,10.0,Clean,True
4854,0.00087179994,Clean,10.0,Clean,True
7435,0.0008716052,Clean,10.0,Clean,True
6700,0.0008674502,Clean,10.0,Clean,True
6928,0.00086474256,Clean,10.0,Clean,True
1855,0.0008624656,Clean,10.0,Clean,True
4497,0.00085866207,Clean,10.0,Clean,True
6427,0.00085526105,Clean,10.0,Clean,True
3876,0.0008497272,Clean,10.0,Clean,True
114,0.00083299965,Clean,10.0,Clean,True
5188,0.00083216984,Clean,10.0,Clean,True
1856,0.0008295528,Clean,10.0,Clean,True
749,0.0008271387,Clean,10.0,Clean,True
7408,0.00082458544,Clean,10.0,Clean,True
1240,0.0008245163,Clean,10.0,Clean,True
5376,0.00081523356,Clean,10.0,Clean,True
2108,0.0008138248,Clean,10.0,Clean,True
2844,0.0008121016,Clean,10.0,Clean,True
1709,0.0008072294,Clean,10.0,Clean,True
1573,0.0008066327,Clean,10.0,Clean,True
4807,0.0008049116,Clean,10.0,Clean,True
1646,0.00079180044,Clean,10.0,Clean,True
6619,0.00078627263,Clean,10.0,Clean,True
4330,0.0007807301,Clean,10.0,Clean,True
3266,0.00077929295,Clean,10.0,Clean,True
7073,0.00077756046,Clean,10.0,Clean,True
7069,0.00077756046,Clean,10.0,Clean,True
6122,0.0007758552,Clean,10.0,Clean,True
4429,0.0007725316,Clean,10.0,Clean,True
6360,0.0007711007,Clean,10.0,Clean,True
5984,0.0007703912,Clean,10.0,Clean,True
3962,0.00077027926,Clean,10.0,Clean,True
4784,0.0007660405,Clean,10.0,Clean,True
4929,0.00076378416,Clean,10.0,Clean,True
5607,0.00076254056,Clean,10.0,Clean,True
3122,0.00076134835,Clean,10.0,Clean,True
6434,0.000761073,Clean,10.0,Clean,True
6920,0.00075930543,Clean,10.0,Clean,True
2397,0.0007424566,Clean,10.0,Clean,True
5424,0.0007413476,Clean,10.0,Clean,True
5651,0.0007405956,Clean,10.0,Clean,True
6164,0.00073985034,Clean,10.0,Clean,True
3160,0.0007397446,Clean,10.0,Clean,True
5208,0.0007389093,Clean,10.0,Clean,True
6405,0.0007310612,Clean,10.0,Clean,True
4683,0.0007274488,Clean,10.0,Clean,True
2920,0.000723519,Clean,10.0,Clean,True
3549,0.0007218111,Clean,10.0,Clean,True
1976,0.0007163925,Clean,10.0,Clean,True
7017,0.0007108051,Clean,10.0,Clean,True
4396,0.00071053056,Clean,10.0,Clean,True
4723,0.0007036622,Clean,10.0,Clean,True
4422,0.0006968729,Clean,10.0,Clean,True
917,0.0006953335,Clean,10.0,Clean,True
6231,0.0006900931,Clean,10.0,Clean,True
924,0.0006875087,Clean,10.0,Clean,True
419,0.0006871082,Clean,10.0,Clean,True
4361,0.0006863228,Clean,10.0,Clean,True
320,0.0006861989,Clean,10.0,Clean,True
3278,0.00068524445,Clean,10.0,Clean,True
5490,0.0006843654,Clean,10.0,Clean,True
5053,0.000684112,Clean,10.0,Clean,True
4893,0.0006816065,Clean,10.0,Clean,True
3042,0.00067657366,Clean,10.0,Clean,True
6229,0.000674534,Clean,10.0,Clean,True
5089,0.00067186984,Clean,10.0,Clean,True
64,0.000669052,Clean,10.0,Clean,True
5343,0.000664783,Clean,10.0,Clean,True
2717,0.00066120795,Clean,10.0,Clean,True
2761,0.0006608536,Clean,10.0,Clean,True
6915,0.0006544945,Clean,10.0,Clean,True
3568,0.00065211754,Clean,10.0,Clean,True
5622,0.00065211754,Clean,10.0,Clean,True
1396,0.00064623595,Clean,10.0,Clean,True
5240,0.0006422921,Clean,10.0,Clean,True
7450,0.0006416322,Clean,10.0,Clean,True
5298,0.0006391427,Clean,10.0,Clean,True
4293,0.0006370528,Clean,10.0,Clean,True
6303,0.0006360545,Clean,10.0,Clean,True
7276,0.0006341046,Clean,10.0,Clean,True
846,0.00063131115,Clean,10.0,Clean,True
2632,0.0006241621,Clean,10.0,Clean,True
2449,0.00062250753,Clean,10.0,Clean,True
5877,0.00062212435,Clean,10.0,Clean,True
5685,0.0006219937,Clean,10.0,Clean,True
2125,0.0006188399,Clean,10.0,Clean,True
7061,0.00061791576,Clean,10.0,Clean,True
6070,0.00061706686,Clean,10.0,Clean,True
6643,0.00061628956,Clean,10.0,Clean,True
1823,0.0006121122,Clean,10.0,Clean,True
5582,0.0006098101,Clean,10.0,Clean,True
3756,0.0006092289,Clean,10.0,Clean,True
4798,0.00060862326,Clean,10.0,Clean,True
4186,0.0006080557,Clean,10.0,Clean,True
6432,0.00060738204,Clean,10.0,Clean,True
3609,0.00060197304,Clean,10.0,Clean,True
4491,0.0006006105,Clean,10.0,Clean,True
5063,0.000599395,Clean,10.0,Clean,True
3073,0.00059785735,Clean,10.0,Clean,True
388,0.00059783773,Clean,10.0,Clean,True
4616,0.0005977201,Clean,10.0,Clean,True
7120,0.0005976113,Clean,10.0,Clean,True
1229,0.00059566845,Clean,10.0,Clean,True
6717,0.0005949816,Clean,10.0,Clean,True
6789,0.0005912348,Clean,10.0,Clean,True
1390,0.0005907,Clean,10.0,Clean,True
5644,0.00059068226,Clean,10.0,Clean,True
4026,0.0005889522,Clean,10.0,Clean,True
3828,0.0005853371,Clean,10.0,Clean,True
3301,0.00058277167,Clean,10.0,Clean,True
6028,0.00058260065,Clean,10.0,Clean,True
4389,0.00058194384,Clean,10.0,Clean,True
341,0.00057857356,Clean,10.0,Clean,True
4042,0.00057685416,Clean,10.0,Clean,True
5796,0.00057570456,Clean,10.0,Clean,True
1712,0.00057515857,Clean,10.0,Clean,True
1895,0.0005746536,Clean,10.0,Clean,True
7352,0.0005738225,Clean,10.0,Clean,True
7411,0.0005716469,Clean,10.0,Clean,True
6788,0.00056959427,Clean,10.0,Clean,True
164,0.0005667223,Clean,10.0,Clean,True
4433,0.00056535006,Clean,10.0,Clean,True
4282,0.0005618527,Clean,10.0,Clean,True
3356,0.0005615523,Clean,10.0,Clean,True
2738,0.00056141615,Clean,10.0,Clean,True
6515,0.0005566266,Clean,10.0,Clean,True
3374,0.000555521,Clean,10.0,Clean,True
6875,0.0005545613,Clean,10.0,Clean,True
4138,0.00055379694,Clean,10.0,Clean,True
3736,0.0005536914,Clean,10.0,Clean,True
3281,0.00055313465,Clean,10.0,Clean,True
5308,0.00054862356,Clean,10.0,Clean,True
4627,0.0005481967,Clean,10.0,Clean,True
920,0.0005476369,Clean,10.0,Clean,True
5733,0.0005473692,Clean,10.0,Clean,True
6475,0.00054576696,Clean,10.0,Clean,True
3444,0.0005455563,Clean,10.0,Clean,True
5237,0.00054162554,Clean,10.0,Clean,True
5577,0.00053942617,Clean,10.0,Clean,True
3081,0.00053813204,Clean,10.0,Clean,True
5657,0.00053694105,Clean,10.0,Clean,True
6367,0.0005341379,Clean,10.0,Clean,True
224,0.0005334126,Clean,10.0,Clean,True
352,0.00053274113,Clean,10.0,Clean,True
2046,0.00052894803,Clean,10.0,Clean,True
4785,0.0005287167,Clean,10.0,Clean,True
4572,0.0005246199,Clean,10.0,Clean,True
1939,0.0005234398,Clean,10.0,Clean,True
4944,0.0005234398,Clean,10.0,Clean,True
3677,0.0005234398,Clean,10.0,Clean,True
1516,0.00052266155,Clean,10.0,Clean,True
3224,0.00052266155,Clean,10.0,Clean,True
1998,0.00052266155,Clean,10.0,Clean,True
6469,0.00051780156,Clean,10.0,Clean,True
6085,0.0005177512,Clean,10.0,Clean,True
3743,0.00051524997,Clean,10.0,Clean,True
7413,0.000513835,Clean,10.0,Clean,True
5615,0.00051256316,Clean,10.0,Clean,True
7280,0.00051227986,Clean,10.0,Clean,True
2621,0.00050903833,Clean,10.0,Clean,True
988,0.00050835806,Clean,10.0,Clean,True
4744,0.0005083285,Clean,10.0,Clean,True
6391,0.00050825026,Clean,10.0,Clean,True
4474,0.0005075833,Clean,10.0,Clean,True
6944,0.00050525233,Clean,10.0,Clean,True
6031,0.0004984941,Clean,10.0,Clean,True
559,0.0004981639,Clean,10.0,Clean,True
4571,0.00049755315,Clean,10.0,Clean,True
813,0.0004971059,Clean,10.0,Clean,True
